timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 14:00:39.181969,shaniko,/wikipedia/commons/0/00/Capt._Richard_S._Ritchie2C_in_South_Vietnam_-_1972.jpg0_199,0.037336,False,6883,8.1.celestial:8000/cdn,37.336,1-8,2407.0
2024-07-08 14:00:39.183000,shaniko,/wikipedia/commons/b/be/BSicon_pHST_orange.svg0_199,0.174255,False,652,8.1.celestial:8000/cdn,174.255,1-8,2407.0
2024-07-08 14:00:39.183520,shaniko,/wikipedia/commons/6/6c/RBMK_ru.png400_599,0.047955,False,12156,8.1.celestial:8000/cdn,47.955,1-8,2407.0
2024-07-08 14:00:39.197474,shaniko,/wikipedia/commons/6/66/Wikidata-logo-en.svg0_199,0.189727,False,161,8.1.celestial:8000/cdn,189.727,1-8,2407.0
2024-07-08 14:00:39.198447,shaniko,/wikipedia/commons/3/3e/Naval_Ensign_of_Germany.svg0_199,0.189838,False,1274,8.1.celestial:8000/cdn,189.838,1-8,2407.0
2024-07-08 14:00:39.207575,shaniko,/wikipedia/commons/7/72/Haslam_2012_Sports_Awards_cropped.jpg0_199,0.198943,False,620,8.1.celestial:8000/cdn,198.943,1-8,2407.0
2024-07-08 14:00:39.208614,shaniko,/wikipedia/commons/4/44/Alpheratz.gif0_199,0.199363,False,306,8.1.celestial:8000/cdn,199.363,1-8,2407.0
2024-07-08 14:00:39.209099,shaniko,/wikipedia/commons/e/e0/DEU_Hagen_COA.svg0_199,0.15211,False,9167,8.1.celestial:8000/cdn,152.10999999999999,1-8,2407.0
2024-07-08 14:00:39.222760,shaniko,/wikipedia/commons/f/f5/BSicon_uKRZWu.svg0_199,0.214299,False,1055,8.1.celestial:8000/cdn,214.29899999999998,1-8,2407.0
2024-07-08 14:00:39.224306,shaniko,/wikipedia/commons/9/91/Silver_medal_icon_S_initial.svg0_199,0.215089,False,1107,8.1.celestial:8000/cdn,215.089,1-8,2407.0
2024-07-08 14:00:39.224784,shaniko,/wikipedia/commons/1/1d/Kit_socks_realmadrid1516h.pngoriginal,0.214397,False,227,8.1.celestial:8000/cdn,214.397,1-8,2407.0
2024-07-08 14:00:39.326511,shaniko,/wikipedia/commons/8/8b/Venus_symbol_heavy_blue.svg0_199,0.316309,False,854,8.1.celestial:8000/cdn,316.309,1-8,2407.0
2024-07-08 14:00:39.379158,shaniko,/wikipedia/commons/9/9d/Yellow_pog.svg0_199,0.370041,False,917,8.1.celestial:8000/cdn,370.041,1-8,2407.0
2024-07-08 14:00:39.420259,shaniko,/wikipedia/commons/d/d7/Flag_of_South_Dakota_1963E280931992.svg0_199,0.394068,False,6540,8.1.celestial:8000/cdn,394.068,1-8,2407.0
2024-07-08 14:00:39.440321,shaniko,/wikipedia/commons/0/0c/Pedro_Almodovar_and_PenC3A9lope_Cruz_2.jpg200_399,0.400497,False,4458,8.1.celestial:8000/cdn,400.497,1-8,2407.0
