timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 12:56:39.378561,shaniko,/wikipedia/commons/3/36/Kit_shorts_macrontempel1br.pngoriginal,0.03028,False,350,51.1.celestial:8000/cdn,30.28,1-51,3917.0
2024-07-08 12:56:39.399603,shaniko,/wikipedia/commons/d/d7/DHS_Senior_Official_Performing_the_Duties_of_the_Deputy_Secretary_Kristie_Canegallo_Travels_to_Las_Vegas_53679991292.jpg0_199,0.02421,False,8918,51.1.celestial:8000/cdn,24.209999999999997,1-51,3917.0
2024-07-08 12:56:39.409574,shaniko,/wikipedia/commons/7/73/Flag_of_Genoa.svg200_399,0.061101,False,697,51.1.celestial:8000/cdn,61.101,1-51,3917.0
2024-07-08 12:56:39.414625,shaniko,/wikipedia/commons/a/a9/Giulio_Andreotti_cropped.jpg0_199,0.035961,False,6999,51.1.celestial:8000/cdn,35.961,1-51,3917.0
2024-07-08 12:56:39.420616,shaniko,/wikipedia/commons/0/08/White-tailed_Eagle_34.jpg200_399,0.036232,False,5377,51.1.celestial:8000/cdn,36.232,1-51,3917.0
2024-07-08 12:56:39.471526,shaniko,/wikipedia/commons/3/34/English_pattern_4_of_spades.svg0_199,0.121964,False,1943,51.1.celestial:8000/cdn,121.964,1-51,3917.0
2024-07-08 12:56:39.478110,shaniko,/wikipedia/commons/0/0b/Pezeshk_Ahmadi.jpg0_199,0.129231,False,177,51.1.celestial:8000/cdn,129.23100000000002,1-51,3917.0
2024-07-08 12:56:39.479280,shaniko,/wikipedia/commons/4/49/ArrowLeftNavbox.svg0_199,0.128657,False,373,51.1.celestial:8000/cdn,128.65699999999998,1-51,3917.0
2024-07-08 12:56:39.479792,shaniko,/wikipedia/commons/0/0e/Flag_of_Zagreb.svg0_199,0.128853,False,466,51.1.celestial:8000/cdn,128.853,1-51,3917.0
2024-07-08 12:56:39.480282,shaniko,/wikipedia/commons/7/79/Harold_Wilson_1967.jpg0_199,0.129371,False,9212,51.1.celestial:8000/cdn,129.371,1-51,3917.0
2024-07-08 12:56:39.497525,shaniko,/wikipedia/commons/1/18/Circle200.svg0_199,0.128514,False,758,51.1.celestial:8000/cdn,128.51399999999998,1-51,3917.0
2024-07-08 12:56:39.521544,shaniko,/wikipedia/commons/5/5d/Flag_of_Philadelphia2C_Pennsylvania.svg0_199,0.172539,False,2086,51.1.celestial:8000/cdn,172.539,1-51,3917.0
2024-07-08 12:56:39.527438,shaniko,/wikipedia/commons/e/e8/Sovnarkom-Gregorian-Calendar-Decree-izo39.jpg200_399,0.177219,False,3081,51.1.celestial:8000/cdn,177.219,1-51,3917.0
2024-07-08 12:56:39.534179,shaniko,/wikipedia/commons/archive/e/ef/20150816175843Tamsweg_Dechantsbuehel_4_Dechantshof_2014-002.jpg0_199,0.177728,False,5187,51.1.celestial:8000/cdn,177.728,1-51,3917.0
2024-07-08 12:56:39.562529,shaniko,/wikipedia/commons/3/30/MaLogo.png0_199,0.212744,False,242,51.1.celestial:8000/cdn,212.744,1-51,3917.0
2024-07-08 12:56:39.570664,shaniko,/wikipedia/commons/2/27/Mars_transparent.png0_199,0.217584,False,4288,51.1.celestial:8000/cdn,217.584,1-51,3917.0
2024-07-08 12:56:39.579007,shaniko,/wikipedia/commons/4/49/REI_Pankrazkirche_01.jpg200_399,0.226796,False,10632,51.1.celestial:8000/cdn,226.796,1-51,3917.0
2024-07-08 12:56:39.584494,shaniko,/wikipedia/commons/6/6d/Mill_British_Mandate_for_Palestine_currency2C_1927.jpg0_199,0.227388,False,5236,51.1.celestial:8000/cdn,227.388,1-51,3917.0
2024-07-08 12:56:39.616798,shaniko,/wikipedia/commons/0/0c/2002_Toyota_Mark_II_01.jpg0_199,0.267426,False,3949,51.1.celestial:8000/cdn,267.426,1-51,3917.0
2024-07-08 12:56:39.635960,shaniko,/wikipedia/commons/6/68/Paul_von_Lettow-Vorbeck_WWI_poster.jpg0_199,0.283368,False,5718,51.1.celestial:8000/cdn,283.368,1-51,3917.0
2024-07-08 12:56:39.641792,shaniko,/wikipedia/commons/6/6d/Israel_Elejalde_Aeterna_Producciones._FITCteando_con_Israel_Elejalde._Agosto_de_2017.jpg0_199,0.291858,False,2635,51.1.celestial:8000/cdn,291.858,1-51,3917.0
2024-07-08 12:56:39.650236,shaniko,/wikipedia/commons/3/35/Juice_WRLD_-_Les_Ardentes_2019_cropped.jpg0_199,0.300303,False,6831,51.1.celestial:8000/cdn,300.303,1-51,3917.0
2024-07-08 12:56:39.663795,shaniko,/wikipedia/commons/3/3e/D-glucose_wpmp.svg0_199,0.313325,False,1770,51.1.celestial:8000/cdn,313.32500000000005,1-51,3917.0
2024-07-08 12:56:39.669819,shaniko,/wikipedia/commons/9/91/Silver_medal_icon_S_initial.svg0_199,0.319613,False,1107,51.1.celestial:8000/cdn,319.613,1-51,3917.0
2024-07-08 12:56:39.675525,shaniko,/wikipedia/commons/9/91/Silver_medal_icon_S_initial.svg0_199,0.325681,False,1107,51.1.celestial:8000/cdn,325.681,1-51,3917.0
2024-07-08 12:56:39.676581,shaniko,/wikipedia/commons/7/7d/Echiichthys_vipera.jpg0_199,0.320355,False,9996,51.1.celestial:8000/cdn,320.355,1-51,3917.0
2024-07-08 12:56:39.703141,shaniko,/wikipedia/commons/b/b1/Flag_of_Huancavelica.svg0_199,0.353537,False,2304,51.1.celestial:8000/cdn,353.537,1-51,3917.0
